"timeBlock","Jan","Feb","Mar","Apr","May","Jun","July","Aug","Sep","Oct","Nov","Dcb"
"19","51.043014916464976","59.72544176954027","67.93251260976224","74.05485805620069","74.5714037356125","81.47523420929835","75.06408387153367","74.28195752412174","69.33346896087653","67.3008557391278","57.32105203123724","53.805296389401015"
"20","51.00968336904605","59.42465317729106","67.78209815481212","73.8068546534273","74.15624204077145","81.36658898471342","74.67943934211074","74.19527916073702","69.02875941005242","66.84613637779591","57.34554556223918","53.6053320305589"
"21","50.97218182162714","59.05153458504185","67.552483699862","73.34132125065389","74.0846591027734","81.29643877075324","74.33139481268782","74.14535079735231","68.7438498592283","66.36009701646404","57.26920909324112","53.52050767171679"
"22","50.99165027420821","58.65441599279266","67.19356924491188","72.77771784788048","74.15603581099411","81.24560916745745","74.03896081222324","74.10604243396759","68.5115003084042","65.89211765513215","57.259172624243064","53.370823312874684"
"23","51.044808726789284","58.198797400543455","66.81476478996177","72.40516974072186","74.3741616126878","81.35742297960871","74.02000205148163","74.0416212844908","68.36840075758009","65.41504829380028","57.35407615524501","53.13827895403257"
"24","51.10657717937034","57.68956880829425","66.39153033501165","72.38513715720055","74.68661654401525","81.56712231355287","74.12549299741319","74.02352527315398","68.27058644203375","65.01447146879377","57.43775968624695","52.676234595190465"
"25","51.16171563195142","57.304960216045046","66.07614716188374","72.42713010175252","74.98444734709489","82.00787544561074","74.29561306041755","74.04878948968458","68.31236032132978","64.87924212061385","57.52813321724889","52.19841023634836"
"26","51.184004084532475","57.020191623795846","66.1129008227747","72.50731599550835","75.46066814592193","82.71272751550676","74.54616013301293","74.11564843796452","68.38725983578246","65.2141470286657","57.53159564249775","51.72046587750624"
"27","51.20818647446555","56.806568367084814","66.57200540063846","72.6287925884205","76.21825562742151","83.19149298458662","74.74972028569469","74.24704053449095","68.54400207401311","65.89621723577862","57.72050515566237","51.33032345351318"
"28","51.160620001613474","56.92868196353281","67.42890430024208","72.77124544821883","76.71414130270888","83.66834094053608","75.06833729552909","74.44817590559111","68.84255193378893","66.67543173743762","58.01966377758285","51.40422424164473"
"29","51.214479153848195","57.35153482210099","68.33766876980387","72.94889971620495","77.09430202211638","84.24967864001974","75.76387991696832","74.72206401569207","69.17724976398009","66.83745297163313","58.55245261192538","51.68945530604901"
"30","51.40057287170037","57.89138129981279","68.93033014025019","73.13975512633586","77.72271613629034","84.4766481052671","76.70882089397797","74.9720979271389","69.4537621130012","66.78271926639944","59.04146791605496","51.83496949715163"
"31","52.38650609642182","58.21339950149717","69.09847778859873","73.28944537198085","78.63532391224669","84.58066680738717","77.77621420265841","75.63441363753228","69.94347047026216","66.69433820505486","59.27501534489027","52.02128688697573"
"32","53.61888544472551","58.80777390067767","69.28379642386214","73.45489703737378","79.3949101803304","84.67802564177438","78.88621865464873","77.0596207090528","71.19304195979501","66.58615333036823","59.37938260901477","52.39799141958859"
"33","54.86721975755676","59.35920835221482","69.88614727181931","73.95687837445594","79.69273965977902","84.76707547243059","79.89719783035898","78.38435570984686","72.75053892876355","66.58125867105511","59.56619498023396","53.291098955200255"
"34","55.96852300566097","59.559715041942006","70.77456868801207","74.75033256282089","80.42512745166314","85.06707743226202","80.65689705315559","79.821018045926","74.268663513362","66.60580525397816","59.870055648051384","54.32237501873463"
"35","56.35753965937998","59.617285222643375","71.58963016732748","75.88961228099492","81.1942163707016","85.6488020557064","81.63683151367918","81.19927035065312","75.70019360420417","66.7557476604712","60.344185228328016","55.56014751180846"
"36","57.18258814415786","60.05008315426246","72.3489292279268","76.69111227377026","82.16189071554815","86.65663543652644","82.73322122684222","82.47567720623854","76.54673020714948","66.98771510148258","61.245493121187636","56.7761737148038"
"37","58.21515556771227","61.2451603329057","73.57069935431502","77.4055646075617","83.45684677227543","88.00835738791417","83.5518684990953","83.41516423878633","76.72255689580298","67.33116008208167","62.273554241332405","57.65283853291519"
"38","59.04393922656849","62.556074404000334","74.5874398980442","78.10440985517229","84.55552395934572","88.90191242100043","83.74672502535167","83.64993476865212","76.97856275620259","67.68998891157243","62.76422347968976","57.670937493708415"
"39","59.81159029034801","64.06886905392155","74.7010130523154","79.056904136093","84.82572951334146","89.55981343353477","84.35226195449576","84.1435993547646","77.70454482364813","68.04126432227521","63.04393784139777","57.58114921386681"
"40","59.9437700526692","65.44328002083464","74.92617781669166","80.44876447917636","84.79425826697975","89.92790618250302","85.29063825209832","84.99533433012041","78.0350900658797","68.4918590402177","63.19804675301065","58.111043924925525"
"41","60.48864936987001","66.63477347534808","75.41904486766036","81.04227992634577","85.73912922681417","90.39328341789866","85.96041662543593","85.37366279254925","78.32515004677379","68.75699173061938","63.33652457673473","59.18820703227902"
"42","60.38673205744985","67.92619821165525","75.51609310755751","81.35556799621364","86.75448650288256","90.86160391549362","86.74187859372437","85.70984246048518","78.53934491004074","68.96177544496587","63.530738803696934","60.24599514007687"
"43","60.25674985354964","69.03675755793779","75.87549652231093","81.97781770316207","87.13747743632572","90.60318714115179","87.611241660341","85.80957009068642","78.91549307870203","69.86919634271122","63.63692771948187","61.245256579796845"
"44","60.190320411643214","69.68779837274779","76.6167583929177","82.95579058257482","87.77351996285469","90.2892905541991","88.31025382674183","86.11723947362819","79.25219561816189","71.02903648573539","63.61073781479034","61.863521812445825"
"45","60.90963470946305","70.4584132731664","77.15743361453643","83.87435475146643","88.16906658025582","89.98999371924353","88.55089795953673","86.86492449864559","79.9998088275632","71.68379042784237","63.539610308158885","62.155229485393924"
"46","62.05743930935497","71.33995808418634","77.52440500019263","84.50788502162074","88.47559417298525","89.70646640325577","88.56336757615097","87.75374882623436","80.77277597586914","72.56923678977883","63.54166416856317","62.41575901990402"
"47","62.50767630205709","72.3215664931967","78.18686715426456","84.80032101017574","88.6363402513288","89.43197618917625","89.04314890893012","88.03577415082269","81.04951683840271","74.05981563069217","63.5568423111262","63.05779796468433"
"48","63.13812135651489","73.20956681320725","79.1057516046598","85.6467493268415","88.87914457898958","89.06806333407657","89.75820604787586","88.0551753653533","81.823475418933","75.38470064763465","63.58277383099778","63.838811505891194"
"49","63.40397654428263","73.88036692021909","80.02738174541349","86.2665995968931","89.3321157675038","88.68295943607632","90.37240145863625","88.78564512902321","82.22501740449115","76.3938347225409","63.75754573501855","64.55389773023944"
"50","63.576686139272844","74.09391704735106","80.21657097849116","86.92054088984456","90.093153137944","88.2845781337472","90.81994267796797","89.4788284905091","82.84547065739052","77.04720808775276","64.17938444042596","65.19819634066448"
"51","63.58716899047873","74.23963883045468","80.11851656446927","87.73394193024139","90.3978046415926","87.86982275680732","91.16124114947718","90.08236998933435","83.67626568393038","77.67421771541954","65.1713957133525","65.71702080016021"
"52","63.57963194808548","74.56996787684596","80.43155804001748","88.30106834141489","90.35995527470638","87.4867227846232","91.22141979385205","90.54048323366374","84.37391419103557","78.43238715120643","65.9459642620534","65.82784878927023"
"53","63.628661564545","75.04130436404762","81.50768391256963","88.51195480869619","90.35300756076371","87.13722012672487","91.48799982649436","90.75807338076046","84.89811195856996","79.21421982174755","66.65665486657835","66.09056406833483"
"54","63.78404057293828","75.5774372174452","82.44196517921911","88.81015603365026","90.31024237598346","86.794825940553","91.9579009847514","91.27366455773651","85.48343748091628","79.74495910775485","67.27277084924741","66.1687206461831"
"55","63.64690571515502","75.70246643491942","82.7421314249858","89.0766984876538","90.7930903459456","86.4748963524299","92.39647593654982","91.75883547543015","85.71419798658135","80.42003082199491","67.39351365579961","65.97893351901556"
"56","63.465346606520825","75.56189135722902","82.70900206595692","88.98354269877959","91.42947923903108","86.19104387673896","92.78772358137066","91.85384830092698","85.13627586015443","81.07091929332499","67.33515547368131","65.70846696290829"
"57","63.47629170031172","75.64934334641231","82.62545988193438","88.77363744604446","91.87348136033438","85.9572737631186","93.12278347674328","91.65407533569734","84.49943725827985","81.50021591986697","67.31032958009482","65.46135735325917"
"58","63.773420903005","75.60249076889151","82.62668453848474","88.77803870807728","92.15337067317896","85.76359020894138","93.03475587688388","91.8746020662898","83.86484205365102","81.78678905354154","67.32991908542908","65.02524509185288"
"59","63.92126489359443","75.76493454862913","82.97980836711129","88.92645930970735","92.23388651046642","85.56356081573334","92.41860466429166","92.1723048425707","83.2814592399751","81.68348294184052","67.36365999149062","64.51032360518906"
"60","63.75491863269257","75.9118322328871","83.3833215817709","89.0159468063872","92.30422773080859","85.3554571489118","91.92487258004198","92.18309562369511","82.8273240503988","81.63348572054782","67.48971375695628","63.966522532908"
"61","63.549790719431385","75.57015514612289","83.44082024995849","89.21465022813814","92.55811149033767","85.16846624454934","91.5581540445081","92.20362338715634","82.47858889852054","81.81616233868614","67.60483469379199","63.41446242156657"
"62","63.412997842604646","75.25143427573967","83.43954900303865","89.3672183172375","92.78500937449049","84.97643983111456","91.23919790695096","92.24862378509589","82.47141107421129","81.86165991095213","67.70051207359975","62.85535358663837"
"63","63.319543012161546","75.0915165303928","83.46840259273577","89.43484233920606","92.91433853956903","84.80005087344631","90.85816770539103","92.32029889367013","82.42071257786947","81.73702301292235","67.77454808744864","62.30069590737669"
"64","62.953485906225715","74.94020815622645","83.60080612768917","89.35046154048221","93.00043029093487","84.62630088667862","90.45190019253532","92.34616191098931","82.43332658893534","81.44768970047463","67.61959286470893","61.77890424217935"
"65","62.607590505791","74.49311465542958","83.42724387565667","89.15659889240672","92.9638292484792","84.42938002334026","89.94263536383826","92.25213639256017","82.16659629843289","81.19167934394173","67.2893290245261","61.295424668117725"
"66","62.21545891472827","73.96835471477871","82.90212349335715","88.92236307404292","92.83857626525526","84.22923178396967","89.41288883888937","91.91235363414788","81.76631708338368","80.85892846475393","66.9391184053686","60.8515432305649"
"67","61.79302373241332","73.4495256700131","82.46378467786757","88.64511342854942","92.49402286228563","84.06218444826638","88.92142598357681","91.6072465780803","81.43921734082093","80.42103337210946","66.574246072609","60.418446596232414"
"68","61.36222246805714","72.92970039146533","82.1662938852709","88.3580983938777","91.9978594371162","83.92177677886525","88.6642405136592","91.17304584403499","81.00789907311187","79.88465663176481","66.20025667391411","59.95363709926911"
"69","60.91947460096318","72.36266260936704","81.76398006540134","87.97239753839139","91.53928947320597","83.78475466669394","88.37892686644997","90.72618524594296","80.56945073447659","79.29785272270809","65.95746723920283","59.60101543095104"
"70","60.531394258318905","71.75007907114775","81.21474383023173","87.51230873600447","91.05940977563823","83.64922755053858","87.96505677960758","90.26788789481054","80.10025065971944","78.86232750308933","65.84643803821689","59.5936235800399"
"71","60.53045289973621","71.12528428937905","80.64415641815945","86.98407115069425","90.61185724368981","83.51782179089496","87.54878686737122","89.72899163508002","79.60399022543979","78.75262901364228","65.5490915692188","59.594869221197804"
"72","60.558831352317306","70.71287266343955","80.08192209882736","86.45683270254116","90.11609229316781","83.38642458325783","87.0894297893876","89.17663551742956","79.22603209748426","78.65364965231039","65.16699510022072","59.4606948623557"
"73","60.50434980489838","70.37770407119037","79.75340808733712","85.96086744296687","89.62561859446569","83.25275935331","86.60286608240658","88.62875935269481","79.0394921254339","78.53334029097847","64.85764863122265","59.189540503513584"
"74","60.38848825747946","69.89709547894117","79.53753363238702","85.64185200972597","89.11140011106392","83.09476592797398","86.10648266881145","88.16552799896637","78.8032125746098","78.47420092964657","64.53621216222459","58.86978614467147"
"75","60.29737671006053","69.37931688669197","79.2113191774369","85.21219860695257","88.59914101282284","83.0013846408593","85.63145368259295","87.74919350195196","78.81428302378569","78.42124156831467","64.35556569322654","58.69640178582936"
"76","59.92813516264162","68.92147829444278","78.74083472248681","84.63323520417916","88.30034079179686","83.00740495313923","85.21577555039991","87.25361513856724","78.6787734729616","78.34770220698277","64.3766692242285","58.46664742698725"
"77","59.541883615222694","68.43615970219358","78.4427302675367","84.09429180140576","88.06858783658666","83.02658972855428","84.95215102097697","86.93410677518249","78.26252392213749","78.26918284565087","64.40371275523046","58.326773068145144"
"78","59.398542067803774","67.92291110994438","78.22817581258658","83.75349839863235","87.80368488137644","82.90609450396931","84.91001649155406","86.65017841179774","77.93261437131339","78.21217348431897","64.39328628623242","58.31313870930303"
"79","59.031220520384856","67.58780251769517","77.76792135763648","83.54602499585894","87.58588192616624","83.02532927938438","84.86464196213112","86.19135004841301","77.65400482048928","78.16446412298706","64.37808981723435","58.31597435046091"
"80","58.57998897296595","67.45669392544596","77.31240690268636","83.22860159308553","87.43113897095601","83.03815405479943","84.7501774327082","85.68020168502827","77.37695526966515","78.02831476165517","64.35023334823632","58.32822999161879"
"81","58.252117425547034","67.09803533319675","76.82251244773624","82.8051281903121","87.34101601574577","83.0583288302145","84.49765290328526","85.28992332164356","77.05739571884104","77.78062540032326","64.21224687923825","58.27541563277668"
"82","58.03314587812811","66.59612674094755","76.28329799278612","82.39509478753868","87.26472306053554","82.91938360562952","84.37808837386235","84.84942495825881","76.64729616801694","77.66913603899137","63.95201041024019","57.94621127393455"
"83","57.680764330709195","66.07834814869834","76.01921353783601","82.09135138476526","87.1797301053253","82.87295838104458","84.09802384443941","84.38438659487407","76.22474661719282","77.57933667765946","63.698973941242144","57.76751691509246"
"84","57.526382783290266","65.63574955644916","75.89729908288588","81.63793798199185","87.11753715011508","83.06941315645965","83.8027793150165","84.01288823148934","75.86408706636871","77.47645731632755","63.632357472244095","57.74560255625034"
"85","57.47127123587134","65.40411096419996","75.81597462793577","81.41876457921842","87.03224419490486","83.1944979318747","83.35933478559355","83.4824498681046","75.5321675155446","77.26848795499565","63.37758100324601","57.575728197408225"
"86","57.38207968845242","65.12111237195073","75.75526017298566","81.224821176445","86.75702123969464","83.04271270728974","82.91067025617059","82.90767150471984","75.1145979647205","76.97030859366376","63.00181453424792","57.44653383856612"
"87","57.2836781410335","64.68085377970152","75.71131571803554","80.99769777367159","86.17981828448436","82.86818748270477","82.51159572674766","82.33403314133507","74.81675841389641","76.57705923233189","62.619268065249834","57.37127947972401"
"88","57.16088659361458","64.40997518745233","75.67295126308544","80.58832437089819","85.63780532927409","82.69354225811979","82.17273119732472","81.85498477795032","74.62727886307229","76.25244987100001","62.246951596251755","57.31306512088191"
"89","56.87597504619565","64.24346659520312","75.58205680813533","80.13386096812476","85.32871237406388","82.51985703353482","82.04023666790181","81.71532641456561","74.45063931224819","76.08561050966809","61.87403512725367","57.269400762039794"
"90","56.43146349877674","64.1836380029539","75.4389923531852","79.73630756535135","84.92625941885365","82.42555180894985","81.85902213847889","81.6552280511809","74.09135976142407","75.68036114833622","61.570448658255614","57.217006403197686"
"91","56.08811195135782","64.16460941070468","75.23988789823508","79.54011416257795","84.40410646364346","82.31570658436488","81.77608760905598","81.61789968779618","73.65489021059999","75.19093178700433","61.483552189257566","57.11256204435557"
"92","55.9131504039389","64.16490081845546","74.98045344328496","79.42666075980452","83.82402350843324","82.1421113597799","81.64176307963307","81.56848132441148","73.28721065977588","74.86320242567244","61.26522572025951","56.84641768551346"
"93","55.85275885651998","64.14461222620626","74.71165898833483","79.34641735703109","83.25060055322305","82.03385613519497","81.34597855021013","81.52872296102677","73.06890110895178","74.65784306434054","60.88924925126142","56.66985332667135"
"94","55.79809730910107","64.12969363395705","74.44754453338473","79.22963395425766","82.66082759801287","81.93520091061004","81.06303402078719","81.46886459764205","73.01829155812769","74.31142370300867","60.507182782263335","56.49352896782925"
"95","55.74976576168214","64.09215504170785","74.03769007843462","79.13970055148422","82.18037464280266","82.02215568602509","80.98606949136426","81.37831623425733","73.08870200730358","73.91523434167678","60.243946313265255","56.22174460898713"
